region,villager,identifier,mean_trend,p95_trend,recent_4w,TrendsScore,tier,rank,official_rank_overall,OfficialScore,TrendsScore_norm,PopularityIndex,rank_region
Europe,Audie,Monica animal crossing,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.9611650485436893,0.0,0.38446601941747577,21
Europe,Aurora,Aurore animal crossing,0.0,0.0,0.0,0.0,4.0,5.0,75.0,0.8203883495145631,0.0,0.32815533980582523,75
Europe,Ava,Eva animal crossing villageois chicken,0.0,0.0,0.0,0.0,6.0,76.0,326.0,0.21116504854368934,0.0,0.08446601941747574,310
Europe,Avery,Faust animal crossing,0.0,0.0,0.0,0.0,5.0,38.0,168.0,0.5946601941747574,0.0,0.23786407766990295,162
Europe,Axel,Axel animal crossing,0.0,0.0,0.0,0.0,6.0,53.0,303.0,0.2669902912621359,0.0,0.10679611650485438,287
Europe,Baabara,Bêêtty animal crossing,0.037,0.0,0.0,0.026,6.0,122.0,372.0,0.09951456310679607,0.04475043029259897,0.0666560834182778,323
Europe,Bam,Nacer animal crossing villageois deer,0.0,0.0,0.0,0.0,3.0,17.0,57.0,0.8640776699029127,0.0,0.3456310679611651,59
Europe,Bangle,Bengale animal crossing,0.0,0.0,0.0,0.0,4.0,34.0,104.0,0.75,0.0,0.30000000000000004,106
Europe,Barold,Manu animal crossing,0.03,0.0,0.0,0.021,5.0,90.0,220.0,0.4684466019417476,0.03614457831325302,0.20906538776465086,191
Europe,Bea,Béa animal crossing villageois dog,0.0,0.0,0.0,0.0,4.0,12.0,82.0,0.8033980582524272,0.0,0.3213592233009709,81
Europe,Beardo,Eustache animal crossing,0.0,0.0,0.0,0.0,4.0,49.0,119.0,0.7135922330097088,0.0,0.2854368932038835,118
Europe,Beau,Stefaon animal crossing,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.970873786407767,0.0,0.38834951456310685,16
Europe,Becky,Sonya animal crossing,0.0,0.0,0.0,0.0,6.0,30.0,280.0,0.3228155339805825,0.0,0.129126213592233,265
Europe,Bella,Belle animal crossing villageois mouse,0.0,0.0,0.0,0.0,4.0,54.0,124.0,0.7014563106796117,0.0,0.28058252427184466,122
Europe,Benedict,Dimitri animal crossing,0.0,0.0,0.0,0.0,6.0,128.0,378.0,0.08495145631067957,0.0,0.03398058252427183,356
Europe,Benjamin,Bernardo animal crossing,0.0,0.0,0.0,0.0,6.0,116.0,366.0,0.11407766990291257,0.0,0.045631067961165034,345
Europe,Bertha,Bertha animal crossing,0.0,0.0,0.0,0.0,6.0,49.0,299.0,0.2766990291262136,0.0,0.11067961165048544,284
Europe,Bettina,Sabrina animal crossing,0.0,0.0,0.0,0.0,6.0,160.0,410.0,0.007281553398058249,0.0,0.0029126213592232998,384
Europe,Bianca,Noémie animal crossing,0.0,0.0,0.0,0.0,4.0,9.0,79.0,0.8106796116504854,0.0,0.3242718446601942,79
Europe,Biff,Biff animal crossing,0.0,0.0,0.0,0.0,5.0,37.0,167.0,0.5970873786407767,0.0,0.23883495145631067,161
Europe,Big Top,Miles animal crossing,0.036,0.0,0.0,0.025,6.0,151.0,401.0,0.029126213592232997,0.04302925989672978,0.037468041374931066,352
Europe,Bill,Choco animal crossing villageois duck,0.0,0.0,0.0,0.0,4.0,25.0,95.0,0.7718446601941747,0.0,0.3087378640776699,96
Europe,Billy,Seguin animal crossing,0.0,0.0,0.0,0.0,6.0,9.0,259.0,0.37378640776699024,0.0,0.1495145631067961,244
Europe,Biskit,Crocket animal crossing,0.032,0.0,0.0,0.022,4.0,42.0,112.0,0.7305825242718447,0.0378657487091222,0.3149524589342112,89
Europe,Bitty,Potama animal crossing,0.028,0.0,0.0,0.019,6.0,162.0,412.0,0.0024271844660194164,0.03270223752151463,0.020592216299316544,373
Europe,Blaire,Cachou animal crossing,0.0,0.0,0.0,0.0,5.0,6.0,136.0,0.6723300970873787,0.0,0.2689320388349515,131
Europe,Blanche,Sophie animal crossing,0.0,0.0,0.0,0.0,5.0,51.0,181.0,0.5631067961165048,0.0,0.22524271844660193,174
Europe,Bluebear,Myrtille animal crossing,0.0,0.0,0.0,0.0,2.0,23.0,38.0,0.9101941747572816,0.0,0.3640776699029127,39
Europe,Bob,Robert animal crossing villageois cat,0.0,0.0,0.0,0.0,2.0,4.0,19.0,0.9563106796116505,0.0,0.3825242718446602,23
Europe,Bonbon,Sylvette animal crossing,0.0,0.0,0.0,0.0,6.0,24.0,274.0,0.337378640776699,0.0,0.1349514563106796,258
Europe,Bones,Nonos animal crossing,0.0,0.0,0.0,0.0,4.0,37.0,107.0,0.7427184466019418,0.0,0.2970873786407767,110
Europe,Boomer,Ethan animal crossing,0.0,0.0,0.0,0.0,5.0,54.0,184.0,0.5558252427184466,0.0,0.22233009708737864,177
Europe,Boone,Babouin animal crossing,0.0,0.0,0.0,0.0,6.0,48.0,298.0,0.279126213592233,0.0,0.11165048543689321,283
Europe,Boots,Croko animal crossing,0.0,0.0,0.0,0.0,5.0,56.0,186.0,0.5509708737864077,0.0,0.2203883495145631,178
Europe,Boris,Boris animal crossing,0.0,0.0,0.0,0.0,6.0,161.0,411.0,0.004854368932038833,0.0,0.0019417475728155332,385
Europe,Boyd,Primo animal crossing,0.0,0.0,0.0,0.0,6.0,108.0,358.0,0.133495145631068,0.0,0.05339805825242721,336
Europe,Bree,Quenotte animal crossing,0.0,0.0,0.0,0.0,5.0,104.0,234.0,0.43446601941747576,0.0,0.1737864077669903,219
Europe,Broccolo,Steven animal crossing,0.0,0.0,0.0,0.0,6.0,5.0,255.0,0.383495145631068,0.0,0.15339805825242722,241
Europe,Broffina,Jo animal crossing,0.0,0.0,0.0,0.0,6.0,137.0,387.0,0.06310679611650483,0.0,0.025242718446601933,368
Europe,Bruce,Boubou animal crossing,0.0,0.0,0.0,0.0,4.0,32.0,102.0,0.7548543689320388,0.0,0.30194174757281556,104
Europe,Bubbles,Hippy animal crossing,0.0,0.0,0.0,0.0,5.0,58.0,188.0,0.5461165048543689,0.0,0.2184466019417476,180
Europe,Buck,Daniel animal crossing,0.0,0.0,0.0,0.0,,,,,0.0,,
Europe,Bud,Léonard animal crossing villageois lion,0.034,0.0,0.0,0.024,6.0,54.0,304.0,0.2645631067961165,0.04130808950086059,0.13061009641896296,263
Europe,Bunnie,Clara animal crossing,0.0,0.0,0.0,0.0,4.0,30.0,100.0,0.7597087378640777,0.0,0.30388349514563107,102
Europe,Butch,Avril animal crossing,0.0,0.0,0.0,0.0,6.0,11.0,261.0,0.3689320388349514,0.0,0.14757281553398058,245
Europe,Buzz,Phébus animal crossing,0.0,0.0,0.0,0.0,6.0,102.0,352.0,0.1480582524271845,0.0,0.059223300970873805,331
Europe,Cally,Célia animal crossing,0.027,0.0,0.0,0.019,5.0,114.0,244.0,0.4101941747572816,0.03270223752151463,0.18369901241582143,211
Europe,Camofrog,Milos animal crossing,0.0,0.0,0.0,0.0,5.0,63.0,193.0,0.5339805825242718,0.0,0.21359223300970875,185
Europe,Canberra,Kolala animal crossing,0.0,0.0,0.0,0.0,5.0,19.0,149.0,0.6407766990291262,0.0,0.2563106796116505,144
Europe,Candi,Sucrette animal crossing,0.0,0.0,0.0,0.0,6.0,140.0,390.0,0.05582524271844658,0.0,0.022330097087378632,371
Europe,Carmen,Zoé animal crossing,0.0,0.0,0.0,0.0,5.0,45.0,175.0,0.5776699029126213,0.0,0.23106796116504855,167
Europe,Caroline,Isabelle animal crossing,0.036,0.0,0.0,0.025,5.0,35.0,165.0,0.6019417475728155,0.04302925989672978,0.2665942549671641,135
Europe,Carrie,Kanga animal crossing,0.0,0.0,0.0,0.0,6.0,112.0,362.0,0.12378640776699024,0.0,0.0495145631067961,341
Europe,Cashmere,Cashmir animal crossing,0.029,0.0,0.0,0.02,6.0,65.0,315.0,0.23786407766990292,0.034423407917383825,0.11579967581839147,279
Europe,Celia,Garance animal crossing,0.0,0.0,0.0,0.0,5.0,46.0,176.0,0.575242718446602,0.0,0.23009708737864082,168
Europe,Cesar,César animal crossing,0.036,0.0,0.0,0.025,6.0,145.0,395.0,0.043689320388349495,0.04302925989672978,0.04329328409337767,348
Europe,Chadder,Mozzar animal crossing,0.0,0.0,0.0,0.0,5.0,50.0,180.0,0.5655339805825244,0.0,0.22621359223300974,173
Europe,Charlise,Zabou animal crossing,0.0,0.0,0.0,0.0,6.0,124.0,374.0,0.09466019417475724,0.0,0.0378640776699029,351
Europe,Cheri,Rosalie animal crossing,0.058,0.0,0.0,0.04,4.0,10.0,80.0,0.808252427184466,0.06884681583476765,0.36460906037464696,38
Europe,Cherry,Anna animal crossing villageois dog,0.0,0.0,0.0,0.0,2.0,17.0,32.0,0.9247572815533981,0.0,0.36990291262135927,33
Europe,Chester,Placide animal crossing,0.0,0.0,0.0,0.0,6.0,44.0,294.0,0.28883495145631066,0.0,0.11553398058252427,280
Europe,Chevre,Biquette animal crossing,0.0,0.0,0.0,0.0,3.0,25.0,65.0,0.8446601941747574,0.0,0.33786407766990295,67
Europe,Chief,Chef animal crossing,0.0,0.0,0.0,0.0,5.0,20.0,150.0,0.6383495145631068,0.0,0.25533980582524274,145
Europe,Chops,Aaron animal crossing,0.0,0.0,0.0,0.0,6.0,127.0,377.0,0.08737864077669899,0.0,0.0349514563106796,355
Europe,Chow,Chulin animal crossing,0.0,0.0,0.0,0.0,6.0,27.0,277.0,0.33009708737864074,0.0,0.1320388349514563,261
Europe,Chrissy,Kristine animal crossing,0.0,0.0,0.0,0.0,4.0,2.0,72.0,0.8276699029126213,0.0,0.33106796116504855,73
Europe,Claude,Claude animal crossing,0.0,0.0,0.0,0.0,6.0,95.0,345.0,0.16504854368932043,0.0,0.06601941747572818,324
Europe,Claudia,Vanina animal crossing,0.0,0.0,0.0,0.0,5.0,119.0,249.0,0.3980582524271845,0.0,0.1592233009708738,235
Europe,Clay,Guido animal crossing,0.0,0.0,0.0,0.0,3.0,22.0,62.0,0.8519417475728155,0.0,0.3407766990291262,64
Europe,Cleo,Cléa animal crossing,0.025,0.0,0.0,0.018,6.0,77.0,327.0,0.20873786407766992,0.03098106712564544,0.10208378590645523,292
Europe,Clyde,Dorian animal crossing,0.0,0.0,0.0,0.0,6.0,139.0,389.0,0.058252427184465994,0.0,0.023300970873786398,370
Europe,Coach,Arnold animal crossing,0.0,0.0,0.0,0.0,6.0,34.0,284.0,0.3131067961165048,0.0,0.12524271844660192,269
Europe,Cobb,Porken animal crossing,0.0,0.0,0.0,0.0,6.0,97.0,347.0,0.1601941747572816,0.0,0.06407766990291264,327
Europe,Coco,Coco animal crossing,0.033,0.0,0.0,0.023,1.0,14.0,14.0,0.9684466019417476,0.039586919104991396,0.41113079223969384,5
Europe,Cole,Épicure animal crossing,0.0,0.0,0.0,0.0,5.0,53.0,183.0,0.558252427184466,0.0,0.22330097087378642,176
Europe,Colton,Tony animal crossing,0.0,0.0,0.0,0.0,6.0,141.0,391.0,0.05339805825242716,0.0,0.021359223300970866,372
Europe,Cookie,Cookie animal crossing,0.0,0.0,0.0,0.0,3.0,20.0,60.0,0.8567961165048543,0.0,0.34271844660194173,61
Europe,Cousteau,Figaro animal crossing,0.0,0.0,0.0,0.0,6.0,84.0,334.0,0.191747572815534,0.0,0.07669902912621361,317
Europe,Cranston,Gabin animal crossing,0.036,0.0,0.0,0.025,5.0,76.0,206.0,0.5024271844660194,0.04302925989672978,0.22678842972444563,172
Europe,Croque,Carlos animal crossing,0.0,0.0,0.0,0.0,6.0,36.0,286.0,0.308252427184466,0.0,0.1233009708737864,273
Europe,Cube,Cube animal crossing,0.0,0.0,0.0,0.0,4.0,13.0,83.0,0.8009708737864077,0.0,0.32038834951456313,83
Europe,Curlos,Tonton animal crossing,0.036,0.0,0.481,0.073,6.0,90.0,340.0,0.1771844660194175,0.12564543889845095,0.14626104974683757,247
Europe,Curly,Tirbou animal crossing,0.0,0.0,0.0,0.0,6.0,156.0,406.0,0.016990291262135915,0.0,0.006796116504854366,383
Europe,Curt,Curt animal crossing,0.032,0.0,0.0,0.022,6.0,58.0,308.0,0.25485436893203883,0.0378657487091222,0.12466119679828887,271
Europe,Cyd,Punk animal crossing villageois elephant,0.036,0.0,0.0,0.025,5.0,33.0,163.0,0.6067961165048543,0.04302925989672978,0.2685360025399796,132
Europe,Cyrano,Cyrano animal crossing,0.0,0.0,0.0,0.0,6.0,125.0,375.0,0.09223300970873782,0.0,0.03689320388349513,353
Europe,Daisy,Naomie animal crossing,0.0,0.0,0.0,0.0,3.0,28.0,68.0,0.837378640776699,0.0,0.33495145631067963,70
Europe,Deena,Mina animal crossing,0.0,0.0,0.0,0.0,6.0,83.0,333.0,0.19417475728155342,0.0,0.07766990291262138,315
Europe,Deirdre,Bichoune animal crossing,0.0,0.0,0.0,0.0,3.0,19.0,59.0,0.8592233009708738,0.0,0.34368932038834954,60
Europe,Del,Hector animal crossing villageois alligator,0.0,0.0,0.0,0.0,6.0,55.0,305.0,0.2621359223300971,0.0,0.10485436893203884,288
Europe,Deli,Magogo animal crossing,0.0,0.0,0.0,0.0,5.0,10.0,140.0,0.662621359223301,0.0,0.2650485436893204,136
Europe,Derwin,Prof animal crossing,0.0,0.0,0.0,0.0,5.0,71.0,201.0,0.5145631067961165,0.0,0.2058252427184466,195
Europe,Diana,Didi animal crossing,0.0,0.0,0.0,0.0,2.0,8.0,23.0,0.9466019417475728,0.0,0.3786407766990292,27
Europe,Diva,Violette animal crossing,0.0,0.0,0.0,0.0,5.0,34.0,164.0,0.604368932038835,0.0,0.24174757281553402,159
Europe,Dizzy,Pachy animal crossing,0.0,0.0,0.0,0.0,4.0,23.0,93.0,0.7766990291262136,0.0,0.31067961165048547,94
Europe,Dobie,Loupiot animal crossing,0.0,0.0,0.0,0.0,3.0,14.0,54.0,0.8713592233009708,0.0,0.3485436893203884,58
Europe,Doc,Doc animal crossing villageois rabbit,0.0,0.0,0.0,0.0,5.0,69.0,199.0,0.5194174757281553,0.0,0.20776699029126214,193
Europe,Dom,Bouloche animal crossing villageois sheep,0.0,0.0,0.0,0.0,2.0,9.0,24.0,0.9441747572815534,0.0,0.37766990291262137,28
Europe,Dora,Dora animal crossing,0.0,0.0,0.0,0.0,6.0,81.0,331.0,0.19902912621359226,0.0,0.0796116504854369,313
Europe,Dotty,Dorothée animal crossing villageois rabbit,0.0,0.0,0.0,0.0,5.0,4.0,134.0,0.6771844660194175,0.0,0.270873786407767,130
Europe,Drago,Drago animal crossing,0.038,0.0,0.0,0.026,4.0,4.0,74.0,0.8228155339805825,0.04475043029259897,0.3559764717677924,49
Europe,Drake,Colvert animal crossing,0.0,0.0,0.0,0.0,6.0,57.0,307.0,0.25728155339805825,0.0,0.1029126213592233,291
Europe,Drift,Gordon animal crossing,0.0,0.0,0.0,0.0,5.0,59.0,189.0,0.5436893203883495,0.0,0.2174757281553398,181
Europe,Ed,Édouard animal crossing villageois horse,0.0,0.0,0.0,0.0,6.0,69.0,319.0,0.22815533980582525,0.0,0.09126213592233011,302
Europe,Egbert,Herbert animal crossing,0.0,0.0,0.0,0.0,5.0,12.0,142.0,0.6577669902912622,0.0,0.2631067961165049,138
Europe,Elise,Élise animal crossing,0.0,0.0,0.0,0.0,6.0,73.0,323.0,0.2184466019417476,0.0,0.08737864077669905,307
Europe,Ellie,Ella animal crossing,0.0,0.0,0.0,0.0,4.0,52.0,122.0,0.7063106796116505,0.0,0.2825242718446602,121
Europe,Elmer,Martin animal crossing,0.0,0.0,0.0,0.0,6.0,111.0,361.0,0.12621359223300976,0.0,0.05048543689320391,340
Europe,Eloise,Éloïse animal crossing,0.0,0.0,0.0,0.0,5.0,75.0,205.0,0.5048543689320388,0.0,0.20194174757281555,198
Europe,Elvis,Elvis animal crossing,0.0,0.0,0.0,0.0,5.0,14.0,144.0,0.6529126213592233,0.0,0.2611650485436893,139
Europe,Erik,Abraham animal crossing,0.0,0.0,0.0,0.0,2.0,6.0,21.0,0.9514563106796117,0.0,0.3805825242718447,25
Europe,Eugene,Jamy animal crossing,0.0,0.0,0.0,0.0,4.0,40.0,110.0,0.7354368932038835,0.0,0.2941747572815534,111
Europe,Eunice,Bérénice animal crossing,0.0,0.0,0.0,0.0,5.0,81.0,211.0,0.49029126213592233,0.0,0.19611650485436893,203
Europe,Fang,Pierrot animal crossing,0.0,0.0,0.0,0.0,2.0,18.0,33.0,0.9223300970873787,0.0,0.3689320388349515,34
Europe,Fauna,Bibi animal crossing,0.03,0.0,0.0,0.021,2.0,1.0,16.0,0.9635922330097088,0.03614457831325302,0.40712364019183533,6
Europe,Felicity,Maud animal crossing,0.0,0.0,0.0,0.0,5.0,16.0,146.0,0.6480582524271845,0.0,0.2592233009708738,141
Europe,Filbert,Filibert animal crossing,0.0,0.0,0.0,0.0,3.0,2.0,42.0,0.9004854368932039,0.0,0.3601941747572816,43
Europe,Flip,Rudy animal crossing,0.0,0.0,0.0,0.0,5.0,74.0,204.0,0.5072815533980582,0.0,0.2029126213592233,197
Europe,Flo,Nora animal crossing villageois penguin,0.0,0.0,0.0,0.0,5.0,23.0,153.0,0.6310679611650485,0.0,0.2524271844660194,149
Europe,Flora,Justine animal crossing,0.0,0.0,0.0,0.0,2.0,25.0,40.0,0.9053398058252428,0.0,0.3621359223300971,41
Europe,Flurry,Emma animal crossing,0.0,0.0,0.0,0.0,3.0,13.0,53.0,0.8737864077669903,0.0,0.3495145631067962,57
Europe,Francine,Nadine animal crossing,0.0,0.0,0.0,0.0,4.0,21.0,91.0,0.7815533980582524,0.0,0.312621359223301,92
Europe,Frank,Greggae animal crossing,0.0,0.0,0.0,0.0,6.0,129.0,379.0,0.08252427184466016,0.0,0.03300970873786407,358
Europe,Freckles,Caro animal crossing,0.0,0.0,0.0,0.0,4.0,43.0,113.0,0.7281553398058253,0.0,0.29126213592233013,114
Europe,Freya,Luppa animal crossing,0.0,0.0,0.0,0.0,4.0,58.0,128.0,0.691747572815534,0.0,0.27669902912621364,126
Europe,Friga,Friga animal crossing,0.0,0.0,0.0,0.0,6.0,100.0,350.0,0.15291262135922334,0.0,0.06116504854368934,329
Europe,Frita,Clarabêl animal crossing,0.0,0.0,0.0,0.0,5.0,60.0,190.0,0.5412621359223301,0.0,0.21650485436893205,182
Europe,Frobert,Verbert animal crossing,0.0,0.0,0.0,0.0,6.0,91.0,341.0,0.1747572815533981,0.0,0.06990291262135924,322
Europe,Fuchsia,Rosanne animal crossing,0.0,0.0,0.0,0.0,4.0,31.0,101.0,0.7572815533980582,0.0,0.3029126213592233,103
Europe,Gabi,Gaby animal crossing,0.0,0.0,0.0,0.0,5.0,116.0,246.0,0.40533980582524276,0.0,0.1621359223300971,232
Europe,Gala,Camille animal crossing,0.025,0.0,0.0,0.017,5.0,101.0,231.0,0.441747572815534,0.02925989672977625,0.19425496716407936,205
Europe,Gaston,Gaston animal crossing,0.0,0.0,0.0,0.0,6.0,47.0,297.0,0.2815533980582524,0.0,0.11262135922330097,282
Europe,Gayle,Odile animal crossing,0.0,0.0,0.0,0.0,4.0,50.0,120.0,0.7111650485436893,0.0,0.28446601941747574,119
Europe,Genji,Kali animal crossing,0.0,0.0,0.0,0.0,3.0,12.0,52.0,0.8762135922330097,0.0,0.3504854368932039,56
Europe,Gigi,Gloria animal crossing,0.0,0.0,0.0,0.0,6.0,101.0,351.0,0.15048543689320393,0.0,0.060194174757281574,330
Europe,Gladys,Gladys animal crossing,0.0,0.0,0.0,0.0,5.0,24.0,154.0,0.6286407766990292,0.0,0.25145631067961166,150
Europe,Gloria,Déborah animal crossing,0.0,0.0,0.0,0.0,6.0,105.0,355.0,0.14077669902912626,0.0,0.05631067961165051,334
Europe,Goldie,Mirza animal crossing,0.036,0.0,0.0,0.025,3.0,16.0,56.0,0.866504854368932,0.04302925989672978,0.37241949768561067,31
Europe,Gonzo,Gonzo animal crossing,0.0,0.0,0.0,0.0,5.0,31.0,161.0,0.6116504854368932,0.0,0.24466019417475726,156
Europe,Goose,Pouli animal crossing,0.0,0.0,0.0,0.0,5.0,28.0,158.0,0.6189320388349515,0.0,0.2475728155339806,154
Europe,Graham,Graham animal crossing,0.072,0.0,0.481,0.098,5.0,55.0,185.0,0.5533980582524272,0.16867469879518074,0.3225640425780793,80
Europe,Greta,Greta animal crossing,0.0,0.0,0.0,0.0,5.0,120.0,250.0,0.3956310679611651,0.0,0.15825242718446605,236
Europe,Grizzly,Grizzly animal crossing,0.0,0.0,0.0,0.0,6.0,80.0,330.0,0.20145631067961167,0.0,0.08058252427184467,312
Europe,Groucho,Ronchon animal crossing,0.0,0.0,0.0,0.0,6.0,42.0,292.0,0.2936893203883495,0.0,0.1174757281553398,278
Europe,Gruff,Grognon animal crossing,0.0,0.0,0.0,0.0,6.0,148.0,398.0,0.036407766990291246,0.0,0.014563106796116498,379
Europe,Gwen,Gwen animal crossing,0.0,0.0,0.0,0.0,6.0,154.0,404.0,0.021844660194174748,0.0,0.0087378640776699,381
Europe,Hamlet,Jojo animal crossing,0.0,0.0,0.0,0.0,4.0,22.0,92.0,0.779126213592233,0.0,0.3116504854368932,93
Europe,Hamphrey,Charles animal crossing,0.0,0.0,0.0,0.0,5.0,65.0,195.0,0.529126213592233,0.0,0.21165048543689322,187
Europe,Hans,Loran animal crossing,0.0,0.0,0.0,0.0,5.0,108.0,238.0,0.4247572815533981,0.0,0.16990291262135926,224
Europe,Harry,Bob animal crossing,0.0,0.0,0.0,0.0,6.0,134.0,384.0,0.07038834951456308,0.0,0.02815533980582523,364
Europe,Hazel,Pamela animal crossing,0.0,0.0,0.0,0.0,3.0,23.0,63.0,0.8495145631067962,0.0,0.3398058252427185,65
Europe,Henry,Henri animal crossing,0.0,0.0,0.0,0.0,3.0,21.0,61.0,0.854368932038835,0.0,0.34174757281553403,63
Europe,Hippeux,Paulito animal crossing,0.0,0.0,0.0,0.0,6.0,16.0,266.0,0.3567961165048543,0.0,0.14271844660194175,251
Europe,Hopkins,Grignote animal crossing,0.0,0.0,0.0,0.0,5.0,91.0,221.0,0.46601941747572817,0.0,0.18640776699029127,210
Europe,Hopper,Victor animal crossing,0.0,0.0,0.0,0.0,5.0,105.0,235.0,0.43203883495145634,0.0,0.17281553398058255,220
Europe,Hornsby,Cornio animal crossing,0.0,0.0,0.0,0.0,4.0,3.0,73.0,0.8252427184466019,0.0,0.3300970873786408,74
Europe,Huck,Bajoue animal crossing,0.039,0.0,0.521,0.08,6.0,26.0,276.0,0.33252427184466016,0.1376936316695353,0.21562588773958524,183
Europe,Hugh,Bonno animal crossing,0.054,0.0,0.0,0.038,6.0,52.0,302.0,0.26941747572815533,0.06540447504302926,0.1470096753170797,246
Europe,Iggly,Urbain animal crossing,0.0,0.0,0.0,0.0,6.0,86.0,336.0,0.18689320388349517,0.0,0.07475728155339807,318
Europe,Ike,Isaac animal crossing villageois bear,0.0,0.0,0.0,0.0,6.0,113.0,363.0,0.12135922330097082,0.0,0.04854368932038833,342
Europe,Jacob,Jacob animal crossing,0.0,0.0,0.0,0.0,6.0,110.0,360.0,0.12864077669902918,0.0,0.05145631067961168,339
Europe,Jacques,Jacky animal crossing,0.063,0.0,0.0,0.044,6.0,21.0,271.0,0.34466019417475724,0.0757314974182444,0.18330297612084956,213
Europe,Jambette,Gambette animal crossing,0.0,0.0,0.0,0.0,5.0,117.0,247.0,0.40291262135922334,0.0,0.16116504854368935,233
Europe,Jay,Gérard animal crossing villageois bird,0.0,0.0,0.0,0.0,6.0,31.0,281.0,0.3203883495145631,0.0,0.12815533980582525,266
Europe,Jeremiah,Jérémie animal crossing,0.0,0.0,0.0,0.0,4.0,19.0,89.0,0.7864077669902912,0.0,0.31456310679611654,90
Europe,Jitters,Gilbert animal crossing,0.0,0.0,0.0,0.0,5.0,118.0,248.0,0.4004854368932039,0.0,0.1601941747572816,234
Europe,Joey,Joseph animal crossing,0.0,0.0,0.0,0.0,5.0,47.0,177.0,0.5728155339805825,0.0,0.229126213592233,169
Europe,Judy,Laura animal crossing,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.9733009708737864,0.0,0.3893203883495146,15
Europe,Julia,Julie animal crossing,0.034,0.0,0.0,0.024,4.0,53.0,123.0,0.7038834951456311,0.04130808950086059,0.30633825175876883,99
Europe,Julian,Lico animal crossing,0.0,0.0,0.0,0.0,2.0,14.0,29.0,0.9320388349514563,0.0,0.37281553398058254,30
Europe,June,Agnès animal crossing villageois cub,0.029,0.0,0.0,0.021,5.0,44.0,174.0,0.5800970873786409,0.03614457831325302,0.2537255819394082,147
Europe,Kabuki,Kabuki animal crossing,0.0,0.0,0.0,0.0,3.0,11.0,51.0,0.8786407766990292,0.0,0.3514563106796117,55
Europe,Katt,Kat animal crossing,0.0,0.0,0.0,0.0,3.0,26.0,66.0,0.8422330097087378,0.0,0.33689320388349514,68
Europe,Keaton,Enzo animal crossing,0.033,0.0,0.0,0.023,6.0,43.0,293.0,0.2912621359223301,0.039586919104991396,0.14025700583192688,253
Europe,Ken,Ken animal crossing villageois chicken,0.033,0.0,0.0,0.023,6.0,75.0,325.0,0.21359223300970875,0.039586919104991396,0.10918904466687834,286
Europe,Ketchup,Ketchup animal crossing,0.025,0.0,0.0,0.017,2.0,10.0,25.0,0.941747572815534,0.02925989672977625,0.3942549671640794,9
Europe,Kevin,Jean-Bon animal crossing,0.029,0.0,0.0,0.021,6.0,119.0,369.0,0.10679611650485432,0.03614457831325302,0.06440519358989355,326
Europe,Kid Cat,Câlin animal crossing,0.0,0.0,0.0,0.0,3.0,27.0,67.0,0.8398058252427184,0.0,0.3359223300970874,69
Europe,Kidd,Moktar animal crossing,0.0,0.0,0.0,0.0,4.0,41.0,111.0,0.7330097087378641,0.0,0.29320388349514565,112
Europe,Kiki,Kiki animal crossing,0.026,0.0,0.0,0.018,2.0,19.0,34.0,0.9199029126213593,0.03098106712564544,0.38654980532393096,18
Europe,Kitt,Poquette animal crossing,0.0,0.0,0.0,0.0,6.0,46.0,296.0,0.28398058252427183,0.0,0.11359223300970873,281
Europe,Kitty,Kitty animal crossing villageois cat,0.0,0.0,0.0,0.0,5.0,115.0,245.0,0.4077669902912622,0.0,0.1631067961165049,230
Europe,Klaus,Klaus animal crossing,0.036,0.0,0.0,0.025,6.0,85.0,335.0,0.1893203883495146,0.04302925989672978,0.1015457112778437,293
Europe,Knox,Wolfram animal crossing,0.0,0.0,0.0,0.0,5.0,110.0,240.0,0.41990291262135926,0.0,0.16796116504854372,226
Europe,Kody,Bill animal crossing,0.0,0.0,0.0,0.0,6.0,63.0,313.0,0.24271844660194175,0.0,0.09708737864077671,297
Europe,Kyle,Gary animal crossing,0.027,0.0,0.0,0.019,4.0,11.0,81.0,0.8058252427184466,0.03270223752151463,0.3419514396002874,62
Europe,Leonardo,Dolph animal crossing,0.0,0.0,0.0,0.0,6.0,87.0,337.0,0.18446601941747576,0.0,0.0737864077669903,319
Europe,Leopold,Leandro animal crossing,0.03,0.0,0.0,0.021,6.0,10.0,260.0,0.3713592233009708,0.03614457831325302,0.17023043630834014,223
Europe,Lily,Raina animal crossing,0.0,0.0,0.0,0.0,2.0,13.0,28.0,0.9344660194174758,0.0,0.37378640776699035,29
Europe,Limberg,Gruyère animal crossing,0.0,0.0,0.0,0.0,6.0,143.0,393.0,0.04854368932038833,0.0,0.01941747572815533,375
Europe,Lionel,Léopold animal crossing,0.0,0.0,0.0,0.0,6.0,15.0,265.0,0.35922330097087374,0.0,0.1436893203883495,250
Europe,Lobo,Lobo animal crossing,0.0,0.0,0.0,0.0,4.0,55.0,125.0,0.6990291262135923,0.0,0.2796116504854369,124
Europe,Lolly,Linette animal crossing,0.0,0.0,0.0,0.0,2.0,5.0,20.0,0.9538834951456311,0.0,0.38155339805825245,24
Europe,Lopez,Jon animal crossing,0.0,0.0,0.0,0.0,4.0,35.0,105.0,0.7475728155339806,0.0,0.29902912621359223,108
